TransactionID,Date,Year,Quarter,Month,Week,Day,State,City,ZipCode,Gender,AgeCat,AgentSince,Position,LotArea,Bedrooms,Bathrooms,Kitchens,Floors,ParkingArea,BuiltSince,Condition,ListingType,NumVisits,MaintenanceExp,AskedAmount,TransactionValue,CommissionRate,CommissionValue,NegotiationDays,ClosingDays
432,2022-11-07,2022,4,11,45,7,Nevada,Las Vegas,89140,Male,Adult,3,Broker Associate,1891,3,3,2,1,372,32,Excellent,Sale,1,775,562190.0,563293.0,3.2,16278.0,118,0
433,2024-02-09,2024,1,2,6,9,Georgia,Duluth,30195,Female,Middle Aged,4,Real Estate Agent,1473,3,3,1,1,221,72,Excellent,Rental,1,0,706376.0,801229.0,5.2,37403.0,171,374
434,2024-01-26,2024,1,1,4,26,Texas,Amarillo,79188,Female,Middle Aged,5,Property Manager,3202,4,4,2,2,16,54,Excellent,Sale,1,1238,996571.0,422968.0,1.7363015641845245,7344.0,149,255
435,2022-10-24,2022,4,10,43,24,California,Petaluma,94975,Female,Adult,3,Property Manager,2681,4,4,2,1,358,19,Poor,Sale,3,1676,292035.0,345143.0,5.4,24954.0,155,0
436,2022-04-13,2022,2,4,15,13,Alabama,Huntsville,32912,Male,Middle Aged,2,Real Estate Agent,4553,6,6,3,2,209,15,Poor,Rental,1,10383,372298.0,885691.0,4.6,29180.0,55,0
437,2022-03-25,2022,1,3,12,25,Louisiana,New Orleans,70183,Female,Middle Aged,2,Property Manager,4225,5,5,2,2,423,26,Average,Sale,0,3241,313725.0,824876.0,3.4,15858.0,0,38
438,2022-12-17,2022,4,12,51,17,New York,White Plains,10606,Female,Adult,1,Leasing Consultant,4751,6,6,3,2,403,37,Excellent,Rental,0,0,711023.0,446284.0,3.4,42694.0,0,158
439,2022-01-04,2022,1,1,1,4,California,Santa Barbara,93111,Male,Adult,3,Listing Coordinator,2636,4,4,2,1,311,26,Excellent,Sale,1,0,548415.0,261318.0,10.200598504504091,26656.0,148,576
440,2022-10-05,2022,4,10,40,5,Minnesota,Maple Plain,55579,Female,Senior,3,Property Manager,1765,3,3,2,1,221,22,Average,Sale,3,0,740652.0,283860.0,3.5,3200.0,87,0
441,2022-10-03,2022,4,10,40,3,District of Columbia,Washington,21572,Male,Middle Aged,4,Listing Coordinator,3616,5,5,2,2,355,41,Excellent,Rental,1,1014,997625.0,423836.0,3.3,37975.0,115,146
442,2022-09-11,2022,3,9,37,11,Illinois,Aurora,60505,Female,Adult,3,Leasing Consultant,1061,2,2,1,1,72,55,Excellent,Rental,0,5261,325539.0,692549.0,5.6,41082.0,0,1091
443,2022-03-20,2022,1,3,12,20,Illinois,Aurora,52546,Female,Middle Aged,5,Property Manager,3460,4,4,2,2,25,26,Poor,Sale,1,9999,826377.0,952952.0,4.5,30698.0,131,935
444,2023-12-30,2023,4,12,52,30,Nevada,Reno,89550,Male,Senior,5,Broker Associate,3541,4,4,2,2,49,26,Poor,Rental,1,0,365695.0,648595.0,5.8,39937.0,83,1668
445,2023-02-28,2023,1,2,9,28,Iowa,Des Moines,50330,Female,Middle Aged,1,Listing Coordinator,3570,4,4,2,2,370,10,Average,Sale,2,991,554706.0,239173.0,5.5,45527.0,70,331
446,2023-07-08,2023,3,7,27,8,Georgia,Atlanta,30336,Female,Middle Aged,4,Real Estate Agent,2137,3,3,2,1,255,27,Excellent,Rental,2,2116,567989.0,984426.0,4.2,34905.0,170,446
447,2022-09-13,2022,3,9,37,13,Georgia,Atlanta,31136,Female,Adult,3,Leasing Consultant,2040,3,3,2,1,227,63,Poor,Sale,0,0,314595.0,574420.0,2.6,43910.0,0,241
448,2024-03-01,2024,1,3,9,1,New York,New York City,24657,Male,Middle Aged,5,Real Estate Agent,720,1,1,1,1,75,34,Average,Rental,1,4097,742506.6,255527.0,3.9,27260.0,85,69
449,2023-03-02,2023,1,3,9,2,Missouri,Kansas City,64136,Female,Adult,1,Leasing Consultant,3129,4,4,2,2,318,7,Average,Sale,2,9755,510852.0,517760.0,4.9,22785.0,128,1108
450,2022-05-05,2022,2,5,18,5,District of Columbia,Washington,20591,Female,Middle Aged,3,Leasing Consultant,4781,6,6,3,2,526,12,Average,Rental,0,4811,585061.4,995402.0,4.5,42732.0,0,772
451,2024-03-07,2024,1,3,10,7,Minnesota,Loretto,55598,Male,Senior,3,Broker Associate,2205,3,3,2,1,83,38,Average,Rental,0,0,262833.0,186274.0,2.1,6212.0,0,641
452,2022-05-25,2022,2,5,21,25,California,Pasadena,91186,Male,Adult,4,Property Manager,1771,3,3,2,1,3,46,Poor,Sale,0,9651,377629.0,533499.0,4.1,8272.0,0,0
453,2022-09-30,2022,3,9,39,30,Arkansas,Fort Smith,72916,Female,Senior,4,Leasing Consultant,840,1,1,1,1,131,34,Poor,Rental,2,0,908188.0,677022.0,1.8133315775449756,17626.0,31,508
454,2023-11-28,2023,4,11,48,28,Texas,Mesquite,75185,Female,Adult,5,Leasing Consultant,3594,4,4,2,2,686,24,Poor,Rental,1,8985,976317.0,422369.0,5.012849657657075,37178.0,131,1335
455,2022-07-01,2022,3,7,26,1,New Hampshire,Portsmouth,3804,Male,Adult,2,Real Estate Agent,1305,2,2,1,1,136,66,Poor,Sale,2,8230,209683.0,884817.0,20.415682617553745,40283.0,76,10
456,2023-05-09,2023,2,5,19,9,Washington,Tacoma,98464,Female,Middle Aged,1,Listing Coordinator,607,1,1,1,1,56,67,Excellent,Rental,1,2621,848663.0,367573.0,3.3,30272.0,124,629
457,2022-11-19,2022,4,11,47,19,Virginia,Richmond,23203,Male,Adult,1,Leasing Consultant,1419,3,3,1,1,281,28,Excellent,Sale,0,2037,396611.0,155056.0,3.5,27584.0,0,1135
458,2023-07-13,2023,3,7,28,13,Pennsylvania,Erie,16565,Female,Adult,2,Real Estate Agent,3064,4,4,2,2,89,2,Excellent,Sale,1,2371,669667.0,796181.0,2.9,23266.0,156,1132
459,2024-04-08,2024,2,4,15,8,District of Columbia,Washington,13949,Male,Middle Aged,3,Real Estate Agent,2218,3,3,2,1,214,30,Average,Sale,0,0,366363.0,492988.0,4.2,36442.0,0,1304
460,2023-11-13,2023,4,11,46,13,Texas,Dallas,75277,Male,Middle Aged,1,Property Manager,4943,6,6,3,2,374,34,Poor,Rental,1,9761,974967.0,371631.0,3.9,32431.0,136,1666
461,2023-03-24,2023,1,3,12,24,Missouri,Springfield,65810,Male,Adult,3,Broker Associate,3471,4,4,2,2,318,29,Excellent,Sale,0,5447,88005.0,970660.0,5.1,18433.0,0,154
462,2024-10-15,2024,4,10,42,15,Iowa,Iowa City,52245,Female,Senior,0,Property Manager,4363,5,5,2,2,138,73,Excellent,Sale,2,4909,664737.0,585697.0,4.730432288367535,27706.0,46,153
463,2024-10-17,2024,4,10,42,17,Texas,Houston,77045,Female,Adult,0,Real Estate Agent,1268,2,2,1,1,50,15,Average,Sale,1,1814,881620.0,224439.0,5.8,39668.0,71,95
464,2024-12-12,2024,4,12,50,12,North Carolina,Wilmington,28410,Female,Middle Aged,0,Leasing Consultant,1790,3,3,2,1,151,51,Average,Rental,1,4709,369877.0,687263.0,6.065800137647451,41688.0,135,125
465,2024-09-18,2024,3,9,38,18,Utah,Salt Lake City,84145,Female,Middle Aged,0,Listing Coordinator,3238,4,4,2,2,564,54,Excellent,Sale,1,7676,496697.0,415792.0,2.9,41048.0,165,4
466,2024-12-25,2024,4,12,52,25,Indiana,Terre Haute,47805,Male,Senior,0,Leasing Consultant,892,1,1,1,1,28,23,Poor,Rental,1,8771,958512.0,647518.0,4.7,9679.0,102,200
467,2024-08-26,2024,3,8,35,26,Florida,Jacksonville,32225,Female,Senior,0,Leasing Consultant,3714,5,5,2,2,603,58,Excellent,Sale,1,2087,113331.0,921282.0,5.5,8487.0,170,138
468,2024-07-08,2024,3,7,28,8,Alabama,Birmingham,35263,Female,Adult,0,Property Manager,4053,5,5,2,2,622,24,Poor,Rental,1,9913,688462.0,936617.0,3.2,23964.0,148,21
469,2024-10-01,2024,4,10,40,1,New York,Jamaica,11499,Female,Middle Aged,0,Broker Associate,1677,3,3,2,1,143,72,Poor,Rental,1,7653,210620.0,593130.0,4.0,44971.0,111,248
470,2024-08-25,2024,3,8,34,25,Maryland,Hyattsville,20784,Female,Senior,0,Real Estate Agent,2352,4,4,2,1,143,46,Average,Rental,1,7138,121710.0,237064.0,4.7,1966.0,30,0
471,2024-09-18,2024,3,9,38,18,Texas,San Antonio,78210,Female,Adult,0,Leasing Consultant,4927,6,6,3,2,389,26,Poor,Rental,1,516,88858.0,776053.0,5.8,39237.0,143,168
472,2024-08-21,2024,3,8,34,21,District of Columbia,Washington,20420,Male,Senior,0,Listing Coordinator,4615,6,6,3,2,607,31,Average,Sale,1,4047,695418.0,740516.0,3.0,45924.0,167,152
473,2024-04-20,2024,2,4,16,20,California,San Francisco,94147,Female,Middle Aged,0,Real Estate Agent,3137,4,4,2,2,17,6,Average,Sale,1,1987,845039.0,828542.0,4.2,8179.0,33,13
474,2024-11-15,2024,4,11,46,15,Mississippi,Jackson,39204,Male,Adult,0,Real Estate Agent,2745,4,4,2,1,419,34,Excellent,Rental,1,5530,603996.0,796605.0,4.7,16174.0,110,37
475,2024-12-07,2024,4,12,49,7,Alabama,Mobile,36616,Male,Middle Aged,0,Listing Coordinator,711,1,1,1,1,9,39,Average,Sale,1,3946,682239.0,501278.0,5.0,21747.0,129,200
476,2024-08-24,2024,3,8,34,24,New York,Rochester,14683,Female,Middle Aged,0,Listing Coordinator,1801,3,3,2,1,148,18,Average,Sale,1,6328,877065.0,742649.0,3.0,43305.0,58,175
477,2024-10-01,2024,4,10,40,1,Michigan,Midland,48670,Male,Middle Aged,0,Property Manager,1598,3,3,2,1,62,2,Poor,Rental,2,7284,31440.0,883505.0,2.8,36911.0,42,0
478,2024-10-26,2024,4,10,43,26,North Carolina,Charlotte,28225,Female,Senior,0,Property Manager,2461,4,4,2,1,435,16,Average,Rental,1,6515,290529.0,702280.0,3.8,29575.0,29,0
479,2024-07-17,2024,3,7,29,17,Florida,West Palm Beach,33421,Male,Senior,0,Real Estate Agent,862,1,1,1,1,69,27,Excellent,Rental,2,6865,689234.0,301540.0,3.8,27027.0,163,185
480,2024-05-28,2024,2,5,22,28,Oregon,Portland,97216,Male,Senior,0,Listing Coordinator,2284,3,3,2,1,68,6,Average,Sale,2,2382,448425.0,207113.0,2.7,15095.0,83,37
481,2024-09-04,2024,3,9,36,4,California,San Francisco,90355,Female,Adult,0,Property Manager,4203,5,5,2,2,511,14,Average,Rental,1,3993,843747.0,421872.0,4.9,20182.0,103,30
482,2024-10-03,2024,4,10,40,3,Maryland,Silver Spring,20904,Female,Middle Aged,0,Property Manager,1976,3,3,2,1,139,45,Poor,Sale,1,9356,791964.0,402151.0,3.9,11032.0,40,84
483,2024-10-03,2024,4,10,40,3,Kentucky,Louisville,40233,Male,Adult,0,Listing Coordinator,4622,6,6,3,2,197,25,Average,Rental,1,5614,667591.0,341402.0,4.6,9948.0,141,209
484,2024-04-22,2024,2,4,17,22,Alabama,Huntsville,35815,Male,Middle Aged,0,Broker Associate,1219,2,2,1,1,219,10,Poor,Rental,1,2151,937254.0,503382.0,2.6,9473.0,67,0
485,2024-07-08,2024,3,7,28,8,Oklahoma,Oklahoma City,73179,Female,Middle Aged,0,Leasing Consultant,1244,2,2,1,1,8,61,Excellent,Sale,1,11292,279925.0,957168.0,3.5,10413.0,144,0
486,2024-11-22,2024,4,11,47,22,Illinois,Springfield,62718,Male,Adult,0,Broker Associate,1125,2,2,1,1,9,60,Poor,Rental,1,8460,880683.0,296450.0,4.7,9615.0,36,91
487,2024-08-17,2024,3,8,33,17,Alabama,Birmingham,35295,Female,Adult,0,Broker Associate,2072,3,3,2,1,82,28,Excellent,Sale,1,5155,980665.0,205064.0,2.7,15443.0,160,124
488,2024-12-22,2024,4,12,51,22,Louisiana,Metairie,70033,Male,Senior,0,Real Estate Agent,591,1,1,1,1,81,51,Poor,Sale,0,5353,764931.0,378287.0,2.9,9502.0,0,341
489,2024-08-13,2024,3,8,33,13,Arizona,Tucson,82590,Male,Middle Aged,0,Broker Associate,3360,4,4,2,2,183,61,Excellent,Rental,1,614,635411.0,652089.0,4.2,11262.0,116,0
490,2024-09-07,2024,3,9,36,7,Alaska,Anchorage,99507,Female,Adult,0,Leasing Consultant,2229,3,3,2,1,413,59,Average,Sale,1,7064,278914.0,467009.0,2.4,9805.0,116,0
491,2024-07-21,2024,3,7,29,21,Oklahoma,Oklahoma City,73135,Female,Adult,0,Property Manager,1425,3,3,1,1,137,29,Poor,Rental,1,0,264384.0,991154.0,4.3,6640.0,111,0
492,2024-09-20,2024,3,9,38,20,Florida,Miami,33169,Male,Senior,0,Real Estate Agent,1419,3,3,1,1,197,2,Average,Sale,2,8034,240657.0,455464.0,4.1,15085.0,107,123
493,2024-07-02,2024,3,7,27,2,Colorado,Denver,80243,Female,Middle Aged,0,Leasing Consultant,4387,5,5,2,2,67,30,Average,Rental,1,3532,596549.0,412927.0,3.2,22328.0,125,0
494,2024-11-25,2024,4,11,48,25,Texas,Corpus Christi,78465,Female,Middle Aged,0,Listing Coordinator,1761,3,3,2,1,68,4,Average,Rental,1,4908,107482.0,479019.0,3.7,13342.0,91,0
495,2024-11-14,2024,4,11,46,14,Arkansas,Fort Smith,72905,Male,Middle Aged,0,Leasing Consultant,800,1,1,1,1,55,52,Excellent,Sale,2,3381,514689.0,382468.0,3.1,49717.0,38,53
496,2024-06-24,2024,2,6,26,24,District of Columbia,Washington,20029,Female,Middle Aged,0,Broker Associate,4424,6,6,2,2,735,18,Excellent,Rental,1,9792,485958.0,963101.0,3.4,20624.0,144,11
497,2024-09-28,2024,3,9,39,28,California,San Francisco,94159,Male,Middle Aged,0,Listing Coordinator,2879,4,4,2,1,130,57,Average,Sale,1,7188,411315.0,842713.0,3.2,39970.0,74,108
498,2024-11-09,2024,4,11,45,9,Texas,Amarillo,79105,Male,Middle Aged,0,Leasing Consultant,1803,3,3,2,1,227,54,Poor,Rental,1,910,137007.0,271042.0,4.5,4117.0,122,194
499,2024-06-19,2024,2,6,25,19,Kentucky,Migrate,31866,Female,Adult,0,Real Estate Agent,1425,3,3,1,1,119,15,Average,Rental,1,2829,453383.0,945821.0,2.6,31644.0,147,0
500,2024-07-13,2024,3,7,28,13,Louisiana,Lake Charles,70616,Female,Middle Aged,0,Leasing Consultant,2369,4,4,2,1,227,73,Excellent,Rental,1,5851,617811.0,812904.0,2.3,29402.0,33,52
501,2024-05-06,2024,2,5,19,6,New York,New York City,10249,Male,Senior,0,Leasing Consultant,3638,5,5,2,2,91,73,Average,Rental,1,4093,917592.0,205326.0,8.196234281094455,16829.0,42,0
502,2024-11-11,2024,4,11,46,11,Ohio,Cleveland,44111,Female,Adult,0,Broker Associate,3571,4,4,2,2,512,49,Average,Rental,1,0,227136.0,901960.0,3.0,13602.0,100,267
503,2024-04-15,2024,2,4,16,15,Texas,El Paso,88546,Male,Adult,0,Property Manager,1064,1,2,1,1,136,36,Excellent,Sale,1,4517,408965.0,894194.0,3.9,39966.0,53,0
504,2024-07-01,2024,3,7,27,1,Ohio,Cincinnati,45271,Female,Adult,0,Property Manager,3857,5,5,2,2,59,59,Average,Sale,1,1497,990868.0,197729.0,4.3,12678.0,133,62
505,2024-06-26,2024,2,6,26,26,Georgia,Savannah,27522,Female,Senior,0,Real Estate Agent,3154,4,4,2,2,402,67,Excellent,Rental,1,3391,435641.0,485905.0,5.0,2050.0,73,129
506,2024-08-11,2024,3,8,32,11,Colorado,Colorado Springs,80915,Female,Middle Aged,0,Property Manager,3102,4,4,2,2,533,12,Poor,Sale,1,5021,964402.0,616138.0,5.0,38276.0,111,51
507,2024-09-07,2024,3,9,36,7,District of Columbia,Washington,20420,Female,Middle Aged,0,Broker Associate,3217,4,4,2,2,90,17,Poor,Sale,1,4538,902938.0,418401.0,4.0,4493.0,136,0
508,2024-10-21,2024,4,10,43,21,Michigan,Detroit,48275,Female,Middle Aged,0,Broker Associate,1075,2,2,1,1,108,33,Excellent,Sale,1,9100,113600.0,646806.0,3.6,8187.0,59,4
509,2024-08-06,2024,3,8,32,6,Idaho,Pocatello,83206,Female,Middle Aged,0,Leasing Consultant,2244,3,3,2,1,40,57,Excellent,Sale,1,303,618138.0,954301.0,3.4,22185.0,59,101
510,2024-09-03,2024,3,9,36,3,Florida,Lehigh Acres,33972,Female,Middle Aged,0,Listing Coordinator,1776,3,3,2,1,195,34,Average,Sale,1,7088,97819.0,829809.0,3.8,49017.0,14,0
511,2024-12-08,2024,4,12,49,8,Michigan,Grand Rapids,49510,Male,Adult,0,Broker Associate,2751,4,4,2,1,230,5,Excellent,Rental,0,6925,987531.0,365635.0,2.7,932.0,0,106
512,2024-12-27,2024,4,12,52,27,New York,Schenectady,12325,Female,Adult,0,Property Manager,1525,3,3,2,1,152,28,Average,Rental,1,0,992733.0,483267.0,3.0,12975.0,137,280
513,2024-10-22,2024,4,10,43,22,California,San Rafael,94913,Female,Senior,0,Listing Coordinator,4672,6,6,3,2,143,44,Poor,Rental,1,1096,806917.0,387753.0,3.6,24947.0,9,171
514,2024-10-26,2024,4,10,43,26,Pennsylvania,Harrisburg,17110,Male,Adult,0,Real Estate Agent,951,1,1,1,1,38,56,Poor,Rental,0,0,477317.0,955081.0,2.8,24835.0,0,280
515,2024-07-02,2024,3,7,27,2,District of Columbia,Washington,20370,Male,Adult,0,Listing Coordinator,4662,6,6,3,2,472,32,Average,Sale,1,8372,786593.0,479421.0,5.1,18718.0,119,151
516,2024-07-08,2024,3,7,28,8,California,Pasadena,91199,Female,Middle Aged,0,Leasing Consultant,4420,6,6,2,2,652,45,Excellent,Rental,1,9001,707005.0,405875.0,3.5,20665.0,166,0
517,2024-07-18,2024,3,7,29,18,Texas,San Antonio,78260,Male,Adult,0,Listing Coordinator,4078,5,5,2,2,437,69,Excellent,Rental,1,1177,986857.0,986169.0,2.6,45414.0,133,113
518,2024-12-10,2024,4,12,50,10,Missouri,Kansas City,64199,Female,Middle Aged,0,Property Manager,3540,4,4,2,2,407,52,Excellent,Sale,0,7559,749872.0,902650.0,4.2,23405.0,0,325
519,2024-07-22,2024,3,7,30,22,Illinois,Joliet,60435,Male,Senior,0,Listing Coordinator,3407,4,4,2,2,261,3,Excellent,Sale,2,1659,764307.0,383133.0,5.5,40930.0,29,0
520,2024-10-20,2024,4,10,42,20,Virginia,Richmond,23293,Male,Middle Aged,0,Property Manager,2584,4,4,2,1,29,54,Poor,Rental,1,360,40775.0,356987.0,8.627485034469043,30799.0,34,118
521,2024-11-26,2024,4,11,48,26,California,Orange,92862,Male,Middle Aged,0,Property Manager,4343,5,5,2,2,248,12,Excellent,Rental,1,4894,492891.0,273773.0,4.6,49404.0,134,90
522,2024-12-05,2024,4,12,49,5,Ohio,Warren,44485,Female,Senior,0,Listing Coordinator,2501,4,4,2,1,59,7,Poor,Sale,1,1887,446994.0,186925.0,4.5,7914.0,36,14
523,2024-07-05,2024,3,7,27,5,Texas,Houston,77271,Male,Adult,0,Broker Associate,3641,5,5,2,2,107,25,Average,Sale,1,683,804555.0,480332.0,4.2,41783.0,131,42
524,2024-06-08,2024,2,6,23,8,Arizona,Phoenix,85005,Male,Adult,0,Leasing Consultant,1916,3,3,2,1,236,17,Poor,Rental,1,9347,694102.0,726644.0,2.7,40884.0,123,0
525,2024-07-21,2024,3,7,29,21,Washington,Spokane,99205,Male,Adult,0,Property Manager,1639,3,3,2,1,148,42,Average,Rental,1,6757,331180.0,372029.0,3.3,22890.0,35,0
526,2024-06-20,2024,2,6,25,20,Kansas,Topeka,66667,Male,Adult,0,Leasing Consultant,3107,4,4,2,2,473,13,Poor,Sale,0,405,611126.0,932847.0,4.2,42076.0,0,0
527,2024-11-07,2024,4,11,45,7,Wisconsin,Green Bay,45947,Male,Senior,0,Real Estate Agent,875,1,1,1,1,61,21,Excellent,Sale,1,1125,795450.0,205554.0,2.3,45884.0,8,134
528,2024-05-16,2024,2,5,20,16,District of Columbia,Washington,20370,Male,Middle Aged,0,Leasing Consultant,3223,4,4,2,2,314,41,Poor,Rental,1,15607,733671.0,850878.0,5.8,36905.0,101,0
529,2024-12-16,2024,4,12,51,16,Florida,Fort Lauderdale,33315,Male,Middle Aged,0,Broker Associate,3245,4,4,2,2,332,8,Average,Sale,0,9699,362035.0,884070.0,3.4,2513.0,0,131
530,2024-12-28,2024,4,12,52,28,Georgia,Atlanta,31132,Female,Adult,0,Property Manager,3695,5,5,2,2,267,47,Excellent,Sale,1,8074,754054.0,328540.0,5.8,2611.0,39,61
531,2024-05-14,2024,2,5,20,14,Georgia,Cumming,30130,Male,Adult,0,Broker Associate,3691,5,5,2,2,46,35,Excellent,Rental,1,0,196259.0,172101.0,4.4,5316.0,77,0
532,2024-09-27,2024,3,9,39,27,District of Columbia,Washington,20073,Male,Middle Aged,0,Property Manager,4980,6,6,3,2,910,57,Excellent,Sale,1,8502,865515.0,496699.0,2.5,10058.0,38,83
533,2024-05-28,2024,2,5,22,28,Connecticut,Danbury,6816,Female,Senior,0,Property Manager,3109,4,4,2,2,341,22,Poor,Sale,1,906,649426.0,722125.0,1.396988056084473,10088.0,62,92
534,2024-10-10,2024,4,10,41,10,California,Los Angeles,90094,Female,Senior,0,Leasing Consultant,4679,6,6,3,2,932,36,Poor,Sale,1,6387,420258.0,286532.0,4.9,8816.0,70,43
535,2024-07-31,2024,3,7,31,31,Missouri,Kansas City,64130,Male,Senior,0,Leasing Consultant,2366,3,4,2,1,374,54,Average,Sale,1,8506,790550.0,368355.0,5.5,10844.0,51,0
536,2024-11-06,2024,4,11,45,6,Arizona,Chandler,85246,Male,Senior,0,Property Manager,4090,5,5,2,2,642,33,Average,Rental,1,7580,628730.0,454971.0,5.1,26747.0,68,5
537,2024-05-31,2024,2,5,22,31,California,Corona,92883,Male,Middle Aged,0,Listing Coordinator,2841,4,4,2,1,336,64,Excellent,Sale,0,2587,637329.0,592007.0,6.0,4954.0,0,9
538,2024-05-02,2024,2,5,18,2,New York,New York City,10131,Female,Adult,0,Leasing Consultant,3104,4,4,2,2,120,37,Poor,Sale,0,0,580666.0,399679.0,3.7,33282.0,0,0
539,2024-10-08,2024,4,10,41,8,Louisiana,Metairie,70005,Female,Adult,0,Leasing Consultant,723,1,1,1,1,27,11,Poor,Rental,1,2332,621054.0,947552.0,1.3349135456418222,12649.0,157,276
540,2024-10-22,2024,4,10,43,22,Louisiana,Metairie,70033,Female,Middle Aged,0,Real Estate Agent,4414,6,6,2,2,502,32,Poor,Sale,1,7540,373282.0,650827.0,7.395513707943893,48132.0,117,97
541,2024-06-23,2024,2,6,25,23,Texas,Amarillo,79188,Female,Adult,0,Broker Associate,2664,4,4,2,1,230,53,Excellent,Sale,1,507,515684.0,602416.0,4.2,23981.0,103,0
542,2024-07-20,2024,3,7,29,20,Missouri,Kansas City,64101,Female,Adult,0,Property Manager,1154,2,2,1,1,117,38,Poor,Rental,1,2349,664905.0,993641.0,4.8,20107.0,70,146
543,2024-12-09,2024,4,12,50,9,Tennessee,Nashville,37245,Female,Middle Aged,0,Broker Associate,1970,3,3,2,1,262,56,Excellent,Sale,1,7628,379602.0,628569.0,3.9,34401.0,25,20
544,2024-10-30,2024,4,10,44,30,Missouri,Kansas City,64144,Female,Middle Aged,0,Broker Associate,2297,3,3,2,1,453,21,Poor,Rental,0,8391,917924.0,878848.0,2.9,17977.0,0,64
545,2024-09-25,2024,3,9,39,25,Louisiana,Lake Charles,70616,Female,Middle Aged,0,Listing Coordinator,1420,2,3,1,1,123,23,Excellent,Sale,1,4659,277308.0,205823.0,3.5,14487.0,108,42
546,2024-05-04,2024,2,5,18,4,Ohio,Cincinnati,45254,Male,Adult,0,Broker Associate,4293,5,5,2,2,204,19,Average,Rental,1,6672,975828.0,811529.0,2.7,20300.0,77,3
547,2024-05-13,2024,2,5,20,13,Texas,Dallas,75226,Male,Middle Aged,0,Leasing Consultant,501,1,1,1,1,28,63,Poor,Sale,1,0,437716.0,344270.0,8.75824207743922,30152.0,43,0
548,2024-05-30,2024,2,5,22,30,California,Los Angeles,90020,Male,Middle Aged,0,Listing Coordinator,3827,5,5,2,2,194,29,Excellent,Rental,1,8781,982245.0,178718.0,2.7,1936.0,60,126
549,2024-11-17,2024,4,11,46,17,New York,New York City,10060,Female,Senior,0,Property Manager,3529,4,4,2,2,141,45,Excellent,Rental,1,3469,134283.0,824788.0,3.8,48424.0,167,246
550,2024-04-22,2024,2,4,17,22,Minnesota,Minneapolis,55446,Female,Adult,0,Real Estate Agent,3230,4,4,2,2,412,34,Average,Rental,0,68,735494.0,299374.0,5.7,29872.0,0,0
551,2024-08-11,2024,3,8,32,11,North Carolina,Asheville,28805,Female,Senior,0,Listing Coordinator,4278,5,5,2,2,39,49,Excellent,Sale,0,5240,766482.0,159236.0,2.4,43169.0,0,22
552,2024-08-08,2024,3,8,32,8,Iowa,Des Moines,50347,Male,Middle Aged,0,Property Manager,4472,6,6,2,2,609,57,Excellent,Sale,2,9988,417598.0,273323.0,2.2,47153.0,104,0
553,2024-09-25,2024,3,9,39,25,Kentucky,Lexington,40586,Female,Middle Aged,0,Broker Associate,3502,4,4,2,2,326,30,Average,Sale,2,4380,692157.0,860334.0,4.7,26101.0,126,79
554,2024-11-17,2024,4,11,46,17,Texas,Lubbock,79405,Female,Adult,0,Leasing Consultant,1653,3,3,2,1,261,34,Excellent,Sale,2,0,776448.8,337551.0,2.7,20941.0,130,219
555,2024-11-10,2024,4,11,45,10,Connecticut,Hartford,6120,Male,Adult,0,Broker Associate,886,1,1,1,1,17,14,Excellent,Sale,2,6125,659172.0,244804.0,2.6,26453.0,140,97
556,2024-08-26,2024,3,8,35,26,California,Van Nuys,88178,Male,Middle Aged,0,Real Estate Agent,1836,3,3,2,1,281,43,Average,Sale,1,5968,123616.0,612957.0,4.9,21453.0,141,0
557,2024-03-26,2024,1,3,13,26,Texas,El Paso,79934,Male,Adult,0,Leasing Consultant,925,1,1,1,1,179,15,Average,Rental,1,5319,681055.0,996179.0,5.4,14279.0,58,34
558,2024-04-22,2024,2,4,17,22,California,San Bernardino,92415,Female,Middle Aged,0,Property Manager,2770,4,4,2,1,185,60,Average,Sale,1,0,427337.0,244747.0,2.5,13222.0,23,27
559,2024-12-16,2024,4,12,51,16,Florida,Orlando,32803,Female,Middle Aged,0,Listing Coordinator,815,1,1,1,1,136,29,Excellent,Rental,2,15699,235916.0,638353.0,7.360347644641759,46985.0,147,173
560,2024-06-24,2024,2,6,26,24,Michigan,Detroit,48275,Male,Middle Aged,0,Property Manager,3439,4,4,2,2,676,13,Excellent,Rental,1,0,414739.0,886842.0,2.1,45964.0,125,0
561,2024-06-20,2024,2,6,25,20,Pennsylvania,Philadelphia,18727,Male,Adult,0,Property Manager,1262,2,2,1,1,209,2,Excellent,Sale,0,9079,264835.0,240584.0,2.6,41751.0,0,0
562,2024-12-17,2024,4,12,51,17,Connecticut,Hartford,17219,Female,Adult,0,Broker Associate,3818,5,5,2,2,160,39,Poor,Rental,1,6788,407740.0,785765.0,3.8,22184.0,66,188
563,2024-05-14,2024,2,5,20,14,Ohio,Columbus,43268,Male,Adult,0,Listing Coordinator,2602,4,4,2,1,299,6,Poor,Rental,1,2109,528251.4,458188.0,3.1,38840.0,85,0
564,2024-06-26,2024,2,6,26,26,Pennsylvania,Scranton,18514,Male,Middle Aged,0,Leasing Consultant,1948,3,3,2,1,68,2,Average,Sale,1,0,269186.0,333245.0,3.7,5495.0,20,0
565,2024-06-16,2024,2,6,24,16,Massachusetts,Boston,2163,Male,Adult,0,Broker Associate,2885,4,4,2,1,533,34,Poor,Sale,1,6009,859187.0,621309.0,4.7,11434.0,20,106
